cusip6,cik,name,cusip,form10KUrls
92826C,1403161,"{'VISA INC', 'Visa Inc. Class A', 'Visa Inc.'}","{'92826c839', '92826C839', '92826C959', '92826C909'}",https://www.sec.gov/Archives/edgar/data/1403161/000140316123000099/0001403161-23-000099.txt
92827K,1085243,{'VIRTRA INC'},{'92827K301'},https://www.sec.gov/Archives/edgar/data/1085243/000149315223010250/0001493152-23-010250.txt
92828Q,883237,{'VIRTUS INVT PARTNERS INC'},{'92828Q109'},https://www.sec.gov/Archives/edgar/data/883237/000088323723000018/0000883237-23-000018.txt
928298,103730,{'VISHAY INTERTECHNOLOGY INC'},"{'928298108', '928298958', '928298908'}",https://www.sec.gov/Archives/edgar/data/103730/000010373023000013/0000103730-23-000013.txt
92829J,1818844,{'VIRIOS THERAPEUTICS INC'},{'92829J104'},https://www.sec.gov/Archives/edgar/data/1818844/000155837023003650/0001558370-23-003650.txt
92835K,1487952,{'VISHAY PRECISION GROUP INC'},"{'92835k103', '92835K103'}",https://www.sec.gov/Archives/edgar/data/1487952/000148795223000004/0001487952-23-000004.txt
92836Y,1565228,{'VISLINK TECHNOLOGIES INC'},"{'92836Y950', '92836Y900', '92836Y300'}",https://www.sec.gov/Archives/edgar/data/1565228/000149315223010183/0001493152-23-010183.txt
928377,1616318,{'VISTA OUTDOOR INC'},"{'928377900', '928377950', '928377100'}",https://www.sec.gov/Archives/edgar/data/1616318/000161631823000091/0001616318-23-000091.txt
92839U,1111335,"{'VISTEON CORP', 'VISTEON CORPORATION CMN', 'Visteon Corporation'}","{'92839U206', '92839U906', '92839u206', '92839U956'}",https://www.sec.gov/Archives/edgar/data/1111335/000111133523000009/0001111335-23-000009.txt
92840H,1411685,{'VISTAGEN THERAPEUTICS INC'},{'92840H202'},https://www.sec.gov/Archives/edgar/data/1411685/000143774923018793/0001437749-23-018793.txt
92840M,1692819,"{'VISTRA CORP', 'VISTRA ENERGY CORP COM'}","{'92840m102', '92840M952', '92840M102', '92840M902'}",https://www.sec.gov/Archives/edgar/data/1692819/000169281923000005/0001692819-23-000005.txt
92847W,1579733,{'VITAL FARMS INC'},"{'92847W103', '92847W903'}",https://www.sec.gov/Archives/edgar/data/1579733/000095017023006950/0000950170-23-006950.txt
92852R,1450704,{'VIVAKOR INC COM NEW'},{'92852r403'},https://www.sec.gov/Archives/edgar/data/1450704/000182912623003752/0001829126-23-003752.txt
928542,1713952,{'VIVINT SMART HOME INC'},{'928542109'},https://www.sec.gov/Archives/edgar/data/1713952/000171395223000008/0001713952-23-000008.txt
928563,1124610,"{'VMWARE INC', 'VMware Inc.'}","{'928563902', '928563952', '928563402'}",https://www.sec.gov/Archives/edgar/data/1124610/000112461023000015/0001124610-23-000015.txt
92859E,1716166,{'VIVOS THERAPEUTICS INC'},{'92859E108'},https://www.sec.gov/Archives/edgar/data/1716166/000149315223009765/0001493152-23-009765.txt
928661,93314,{'VOLITIONRX LTD'},"{'928661107', '928661907'}",https://www.sec.gov/Archives/edgar/data/93314/000147793223001497/0001477932-23-001497.txt
928881,1786842,"{'VONTIER CORP', 'VONTIER CORPORATION'}","{'928881AB7', '928881101', '928881951', '928881901'}",https://www.sec.gov/Archives/edgar/data/1786842/000178684223000011/0001786842-23-000011.txt
929033,1817229,{'VOR BIOPHARMA INC'},"{'929033108', '929033908'}",https://www.sec.gov/Archives/edgar/data/1817229/000095017023009472/0000950170-23-009472.txt
929042,899689,"{'VORNADO RLTY TR', 'VORNADO REALTY TRUST'}","{'929042109', '929042909', '929042959'}",https://www.sec.gov/Archives/edgar/data/899689/000089968923000010/0000899689-23-000010.txt
929089,1535929,{'VOYA FINANCIAL INC'},"{'929089100', '929089900', '929089950'}",https://www.sec.gov/Archives/edgar/data/1535929/000153592923000019/0001535929-23-000019.txt
92915B,1640266,{'VOYAGER THERAPEUTICS INC'},"{'92915B956', '92915B906', '92915B106'}",https://www.sec.gov/Archives/edgar/data/1640266/000155837023002989/0001558370-23-002989.txt
929160,1396009,{'VULCAN MATLS CO'},"{'929160909', '929160959', '929160109'}",https://www.sec.gov/Archives/edgar/data/1396009/000139600923000007/0001396009-23-000007.txt
92918V,1580864,"{None, 'VROOM INC'}","{'92918V959', '92918VAB5', '92918V109', '92918V909'}",https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/0000950170-23-005820.txt
92921W,1463972,"{'VUZIX CORP', 'VUZI CORP'}","{'92921w300', '92921W300', '92921W950', '92921W900'}",https://www.sec.gov/Archives/edgar/data/1463972/000155837023002560/0001558370-23-002560.txt
92922P,1288403,{'W & T OFFSHORE INC'},"{'92922P906', '92922P106', '92922P956'}",https://www.sec.gov/Archives/edgar/data/1288403/000155837023003153/0001558370-23-003153.txt
929236,105132,{'WD 40 CO'},"{'929236957', '929236907', '929236107'}",https://www.sec.gov/Archives/edgar/data/105132/000010513223000059/0000105132-23-000059.txt
929328,828944,{'WSFS FINL CORP'},{'929328102'},https://www.sec.gov/Archives/edgar/data/828944/000162828023005573/0001628280-23-005573.txt
92936U,1025378,"{'W P Carey Inc', 'WP CAREY INC'}","{'92936u109', '92936U909', '92936U109', '92936U959'}",https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
92939U,783325,"{'WEC ENERGY GROUP INC', 'WEC ENERGY GROUP INC PUT'}","{'92939u106', '92939U956', '92939U906', '92939U106'}",https://www.sec.gov/Archives/edgar/data/783325/000010781523000100/0000107815-23-000100.txt
929566,879526,{'WABASH NATL CORP'},{'929566107'},https://www.sec.gov/Archives/edgar/data/879526/000087952623000014/0000879526-23-000014.txt
929740,943452,{'WABTEC'},"{'929740958', '929740908', '929740108'}",https://www.sec.gov/Archives/edgar/data/943452/000162828023003675/0001628280-23-003675.txt
931142,104169,"{'WALMART INC', 'WAL-MART STORES INC', 'WAL-MART STORES INC PUT', 'Wal-Mart Stores Inc'}","{'931142903', '931142953', '931142103', '931142EK5', '931142104'}",https://www.sec.gov/Archives/edgar/data/104169/000010416923000020/0000104169-23-000020.txt
931427,1618921,{'WALGREENS BOOTS ALLIANCE INC'},"{'931427108', '931427958', '931427908'}",https://www.sec.gov/Archives/edgar/data/1618921/000161892123000062/0001618921-23-000062.txt
93148P,1497770,{'WALKER & DUNLOP INC'},{'93148P102'},https://www.sec.gov/Archives/edgar/data/1497770/000155837023001872/0001558370-23-001872.txt
934550,1319161,"{'WARNER MUSIC GROUP CORP', 'WARNER BROS DISCOVERY INC'}","{'934550203', '934550953', '934550903'}",https://www.sec.gov/Archives/edgar/data/1319161/000131916123000036/0001319161-23-000036.txt
93627C,1691303,{'WARRIOR MET COAL INC'},"{'93627C901', '93627C101', '93627C951'}",https://www.sec.gov/Archives/edgar/data/1691303/000169130323000010/0001691303-23-000010.txt
938824,936528,{'WASHINGTON FED INC'},{'938824109'},https://www.sec.gov/Archives/edgar/data/936528/000093652823000207/0000936528-23-000207.txt
939653,104894,{'Elme Communities'},{'939653101'},https://www.sec.gov/Archives/edgar/data/104894/000010489423000028/0000104894-23-000028.txt
940610,737468,{'WASHINGTON TR BANCORP INC'},{'940610108'},https://www.sec.gov/Archives/edgar/data/737468/000073746823000008/0000737468-23-000008.txt
94106B,1318220,"{'Waste Connections, Inc.', 'WASTE CONNECTIONS INC'}","{'94106B101', '94106b101'}",https://www.sec.gov/Archives/edgar/data/1318220/000155837023001404/0001558370-23-001404.txt
94106L,823768,"{'WASTE MANAGEMENT INC', 'WASTE MGMT INC DEL'}","{'94106L959', '94106l109', '94106L109', '94106L909'}",https://www.sec.gov/Archives/edgar/data/823768/000155837023000964/0001558370-23-000964.txt
941848,1000697,{'WATERS CORP'},"{'941848103', '941848953', '941848903'}",https://www.sec.gov/Archives/edgar/data/1000697/000119312523050827/0001193125-23-050827.txt
94188P,1569994,"{'WATERSTONE FINL INC MD', 'Waterstone Financial, Inc'}","{'94188P101', '94188p101'}",https://www.sec.gov/Archives/edgar/data/1569994/000143774923004917/0001437749-23-004917.txt
942622,105016,"{'WATSCO INC', 'Watsco, Inc.'}","{'942622200', '942622101', '942622900'}",https://www.sec.gov/Archives/edgar/data/105016/000119312523048758/0001193125-23-048758.txt
942749,795403,{'Watts Water Technologies Inc.'},{'942749102'},https://www.sec.gov/Archives/edgar/data/795403/000155837023001614/0001558370-23-001614.txt
94419L,1616707,"{None, 'Wayfair Inc', 'WAYFAIR INC'}","{'94419L901', '94419L951', '94419LAF8', '94419L101', '94419LAM3'}",https://www.sec.gov/Archives/edgar/data/1616707/000161670723000037/0001616707-23-000037.txt
947890,801337,{'WEBSTER FINL CORP'},"{'947890109', '947890959'}",https://www.sec.gov/Archives/edgar/data/801337/000080133723000013/0000801337-23-000013.txt
948849,105418,{'WEIS MKTS INC'},{'948849104'},https://www.sec.gov/Archives/edgar/data/105418/000010541823000008/0000105418-23-000008.txt
94973V,1156039,"{'WELLPOINT INC', 'ELEVANCE HEALTH INC'}","{'94973V107', '94973VBG1'}",https://www.sec.gov/Archives/edgar/data/1156039/000115603923000007/0001156039-23-000007.txt
949746,72971,"{'WELLS FARGO CO NEW', 'WELLS FARGO & CO NEW CALL', 'WELLS FARGO &  5 85  PFDPFD SER Q', 'WELLS FARGO & CO'}","{'949746804', '949746901', '949746951', '949746102', '949746101', '949746556'}",https://www.sec.gov/Archives/edgar/data/72971/000007297123000071/0000072971-23-000071.txt
95040Q,766704,"{'WELLTOWER INC REIT', 'WELLTOWER INC'}","{'95040Q104', '95040Q904', '95040q104', '95040Q954'}",https://www.sec.gov/Archives/edgar/data/766704/000076670423000010/0000766704-23-000010.txt
95058W,30697,"{""WENDY'S CO/THE"", 'WENDYS CO'}","{'95058W950', '95058W100', '95058W900'}",https://www.sec.gov/Archives/edgar/data/30697/000003069723000002/0000030697-23-000002.txt
950755,793074,{'WERNER ENTERPRISES INC'},{'950755108'},https://www.sec.gov/Archives/edgar/data/793074/000079307423000014/0000793074-23-000014.txt
95075A,1785530,{'WEREWOLF THERAPEUTICS INC'},{'95075A107'},https://www.sec.gov/Archives/edgar/data/1785530/000178553023000009/0001785530-23-000009.txt
950810,203596,{'WESBANCO INC'},{'950810101'},https://www.sec.gov/Archives/edgar/data/203596/000095017023004507/0000950170-23-004507.txt
95082P,929008,"{'WESCO INTL INC', 'Wesco International'}","{'95082P105', '95082P955', '95082p105', '95082P905'}",https://www.sec.gov/Archives/edgar/data/929008/000092900823000006/0000929008-23-000006.txt
95123P,1166928,{'WEST BANCORPORATION'},{'95123P106'},https://www.sec.gov/Archives/edgar/data/1166928/000116692823000028/0001166928-23-000028.txt
955306,105770,{'WEST PHARMACEUTICAL SVSC INC'},"{'955306905', '955306105', '955306955'}",https://www.sec.gov/Archives/edgar/data/105770/000010577023000012/0000105770-23-000012.txt
957090,311094,{'WESTAMERICA BANCORPORATION'},{'957090103'},https://www.sec.gov/Archives/edgar/data/311094/000117184323001285/0001171843-23-001285.txt
957638,1212545,"{'WESTERN ALLIANCE BANCORP CALL', 'WESTERN ALLIANCE BANCORP'}","{'957638909', '957638109', '957638959'}",https://www.sec.gov/Archives/edgar/data/1212545/000121254523000093/0001212545-23-000093.txt
95790D,1465885,{'WESTERN ASSET MTG CAP CORP'},"{'95790D204', '95790D904', '95790D954'}",https://www.sec.gov/Archives/edgar/data/1465885/000162828023007598/0001628280-23-007598.txt
958102,106040,"{'WESTERN DIGITAL CORP.', 'WESTERN DIGITAL CORP'}","{'958102AM7', '958102105', '958102955', '958102905'}",https://www.sec.gov/Archives/edgar/data/106040/000010604023000024/0000106040-23-000024.txt
958892,1157647,{'WESTERN NEW ENG BANCORP INC'},{'958892101'},https://www.sec.gov/Archives/edgar/data/1157647/000138713123003325/0001387131-23-003325.txt
959802,1365135,{'WESTERN UN CO'},"{'959802959', '959802109', '959802909'}",https://www.sec.gov/Archives/edgar/data/1365135/000095017023004146/0000950170-23-004146.txt
960413,1262823,"{'WESTLAKE CORPORATION', 'WESTLAKE CORP'}","{'960413952', '960413902', '960413102'}",https://www.sec.gov/Archives/edgar/data/1262823/000126282323000011/0001262823-23-000011.txt
960417,1604665,{'Westlake Chemical Partners'},{'960417103'},https://www.sec.gov/Archives/edgar/data/1604665/000160466523000009/0001604665-23-000009.txt
96145D,1732845,"{'WESTROCK CO', 'WESTROCK CO COM SHS'}","{'96145D955', '96145d105', '96145D905', '96145D105'}",https://www.sec.gov/Archives/edgar/data/1732845/000095017023064855/0000950170-23-064855.txt
961684,839470,{'WESTWATER RES INC'},{'961684206'},https://www.sec.gov/Archives/edgar/data/839470/000155837023002937/0001558370-23-002937.txt
961765,1165002,{'WESTWOOD HLDGS GROUP INC'},{'961765104'},https://www.sec.gov/Archives/edgar/data/1165002/000116500223000033/0001165002-23-000033.txt
96208T,1309108,"{'WEX, Inc.', 'WEX INC'}","{'96208T954', '96208t104', '96208T904', '96208T104'}",https://www.sec.gov/Archives/edgar/data/1309108/000130910823000022/0001309108-23-000022.txt
962149,106532,{'WEYCO GROUP INC'},{'962149100'},https://www.sec.gov/Archives/edgar/data/106532/000141057823000248/0001410578-23-000248.txt
962166,106535,"{'WEYERHAEUSER CO', 'WEYERHAEUSER CO MTN BE'}","{'962166904', '962166954', '962166104'}",https://www.sec.gov/Archives/edgar/data/106535/000095017023003217/0000950170-23-003217.txt
963025,1527541,{'WHEELER REAL ESTATE INVT TR'},{'963025705'},https://www.sec.gov/Archives/edgar/data/1527541/000152754123000013/0001527541-23-000013.txt
963320,106640,{'WHIRLPOOL CORP'},"{'963320906', '963320956', '963320106'}",https://www.sec.gov/Archives/edgar/data/106640/000010664023000015/0000106640-23-000015.txt
96524V,1552198,"{'WHITEHORSE FIN INC', 'WHITEHORSE FINANCE INC'}","{'96524V106', '96524v106', '96524V906'}",https://www.sec.gov/Archives/edgar/data/1552198/000155837023002791/0001558370-23-002791.txt
966084,1175535,{'WHITESTONE REIT'},"{'966084204', '966084904'}",https://www.sec.gov/Archives/edgar/data/1175535/000143774923005812/0001437749-23-005812.txt
96684W,1753706,"{'WHOLE EARTH BRANDS INC', 'WHOLE EARTH BRANDS INC COM CL'}","{'96684W100', '96684w100', '96684W126'}",https://www.sec.gov/Archives/edgar/data/1753706/000175370623000005/0001753706-23-000005.txt
96758W,1701051,"{'WIDEOPENWEST INC', 'WIDEOPENWEST, INC. CMN'}","{'96758W951', '96758W101', '96758w101', '96758W901'}",https://www.sec.gov/Archives/edgar/data/1701051/000155837023002153/0001558370-23-002153.txt
967590,1034760,{'WIDEPOINT CORP'},{'967590209'},https://www.sec.gov/Archives/edgar/data/1034760/000165495423003960/0001654954-23-003960.txt
968223,107140,{'WILEY (JOHN) SONS CLASS A'},{'968223206'},https://www.sec.gov/Archives/edgar/data/107140/000010714023000092/0000107140-23-000092.txt
96924N,1370450,{'WILLDAN GROUP INC'},{'96924N100'},https://www.sec.gov/Archives/edgar/data/1370450/000155837023003367/0001558370-23-003367.txt
96951A,1136294,{'WILLIAMS INDL SVCS GROUP INC'},{'96951A104'},https://www.sec.gov/Archives/edgar/data/1136294/000155837023005302/0001558370-23-005302.txt
969904,719955,{'WILLIAMS SONOMA INC'},"{'969904901', '969904101', '969904951'}",https://www.sec.gov/Archives/edgar/data/719955/000162828023009175/0001628280-23-009175.txt
970646,1018164,{'WILLIS LEASE FIN CORP'},{'970646105'},https://www.sec.gov/Archives/edgar/data/1018164/000101816423000006/0001018164-23-000006.txt
971378,1647088,"{'WillScot Mobile Mini Holdings Corp. Class A', 'WILLSCOT MOBIL MINI HLDNG CO'}","{'971378954', '971378104', '971378904'}",https://www.sec.gov/Archives/edgar/data/1647088/000164708823000014/0001647088-23-000014.txt
97382D,946486,{'WINDTREE THERAPEUTICS INC'},{'97382D303'},https://www.sec.gov/Archives/edgar/data/946486/000143774923008864/0001437749-23-008864.txt
974155,1636222,{'WINGSTOP INC'},"{'974155103', '974155903', '974155953'}",https://www.sec.gov/Archives/edgar/data/1636222/000163622223000009/0001636222-23-000009.txt
974250,908315,{'WINMARK CORP'},{'974250102'},https://www.sec.gov/Archives/edgar/data/908315/000090831523000010/0000908315-23-000010.txt
974637,107687,{'WINNEBAGO INDS INC'},"{'974637950', '974637100', '974637900'}",https://www.sec.gov/Archives/edgar/data/107687/000010768723000028/0000107687-23-000028.txt
97650W,1015328,"{'WINTRUST FINL CORP', 'WINTRUST FINANCIAL'}","{'97650w108', '97650W108', '97650W958', '97650W908'}",https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/0001015328-23-000070.txt
976524,878828,{'WIRELESS TELECOM GROUP INC'},{'976524108'},https://www.sec.gov/Archives/edgar/data/878828/000149315223008638/0001493152-23-008638.txt
976657,783325,{'Wisconsin Energy'},{'976657106'},https://www.sec.gov/Archives/edgar/data/783325/000010781523000100/0000107815-23-000100.txt
980745,108312,{'WOODWARD INC'},"{'980745103', '980745903'}",https://www.sec.gov/Archives/edgar/data/108312/000095017023064764/0000950170-23-064764.txt
98138H,1327811,"{'WORKDAY INC', 'Workday Inc Cl A'}","{'98138H951', '98138H901', '98138h101', '98138H101'}",https://www.sec.gov/Archives/edgar/data/1327811/000132781123000024/0001327811-23-000024.txt
98138J,1425287,{'WORKHORSE GROUP INC'},"{'98138J206', '98138J906', '98138J956', '98138j206'}",https://www.sec.gov/Archives/edgar/data/1425287/000142528723000055/0001425287-23-000055.txt
98139A,1445305,"{None, 'WORKIVA INC 00500 CLASS A', 'WORKIVA INC', 'Workiva, Inc. Class A'}","{'98139A955', '98139A905', '98139AAB1', '98139a105', '98139A105'}",https://www.sec.gov/Archives/edgar/data/1445305/000144530523000042/0001445305-23-000042.txt
981419,108385,{'WORLD ACCEP CORPORATION'},"{'981419904', '981419104'}",https://www.sec.gov/Archives/edgar/data/108385/000010838523000022/0000108385-23-000022.txt
981475,789460,{'WORLD FUEL SVCS CORP'},{'981475106'},https://www.sec.gov/Archives/edgar/data/789460/000162828023005058/0001628280-23-005058.txt
98149E,1222333,{'SPDR GOLD MINISHARES TRUST'},{'98149E303'},https://www.sec.gov/Archives/edgar/data/1222333/000143774923032876/0001437749-23-032876.txt
98156Q,1091907,"{'WORLD WRESTLING ENTERTAIN A', 'WORLD WRESTLING ENTMT INC'}","{'98156Q108', '98156Q908', '98156Q958'}",https://www.sec.gov/Archives/edgar/data/1091907/000109190723000014/0001091907-23-000014.txt
981811,108516,{'WORTHINGTON INDS INC'},"{'981811902', '981811952', '981811102'}",https://www.sec.gov/Archives/edgar/data/108516/000095017023035904/0000950170-23-035904.txt
98212N,1702924,{'WRAP TECHNOLOGIES INC'},"{'98212N107', '98212N907'}",https://www.sec.gov/Archives/edgar/data/1702924/000143774923005218/0001437749-23-005218.txt
98262P,105319,"{'WW INTL INC', 'WW International, Inc.'}","{'98262p101', '98262P101', '98262P951', '98262P901'}",https://www.sec.gov/Archives/edgar/data/105319/000095017023006247/0000950170-23-006247.txt
98311A,1722684,{'WYNDHAM HOTELS & RESORTS INC'},"{'98311A105', '98311A905', '98311A955', '98311a105'}",https://www.sec.gov/Archives/edgar/data/1722684/000172268423000005/0001722684-23-000005.txt
983134,1174922,"{'WYNN RESORTS LTD', 'WYNN RESORTS'}","{'983134107', '983134957', '983134104', '983134907'}",https://www.sec.gov/Archives/edgar/data/1174922/000117492223000048/0001174922-23-000048.txt
983793,1166003,{'XPO INC'},"{'983793100', '983793900', '983793950'}",https://www.sec.gov/Archives/edgar/data/1166003/000116600323000017/0001166003-23-000017.txt
